Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,mean_N-fHP,mean_L-fHP
COMMD1,0.095502506,1.598420492,0.446301415,0.65616517,0.872064863,-6.332728238,1.664176316,1.56867381
DNAJB8,-0.067631266,0.49685,-0.443836443,0.657941564,0.872064863,-6.333804315,0.450284211,0.517915476
RUVBL1,0.105036967,-0.203557377,0.443698814,0.658040804,0.872064863,-6.333864221,-0.131236842,-0.23627381
SIRT1,-0.088905764,1.281453279,-0.446933605,0.655709896,0.872064863,-6.3324513,1.220239474,1.309145238
CKAP4,-0.035242794,0.778928689,-0.442556632,0.658864638,0.872646765,-6.33436067,0.754663158,0.789905952
AK1,0.111372807,3.985056557,0.44124754,0.659809376,0.873504394,-6.334928098,4.061739474,3.950366667
PDLIM5,-0.091691541,3.196258197,-0.44044703,0.660387354,0.873875926,-6.335274254,3.133126316,3.224817857
TCP11,0.065137469,-1.356580328,0.438928372,0.661484407,0.874645283,-6.33592923,-1.311731579,-1.376869048
DGKA,-0.098428634,3.157607377,-0.438818292,0.661563955,0.874645283,-6.335976618,3.089836842,3.188265476
NIT2,-0.104466792,3.063901639,-0.438404776,0.661862815,0.874646948,-6.336154527,2.991973684,3.096440476
NXPH1,-0.038604887,0.227354098,-0.437360963,0.66261745,0.875250645,-6.336602868,0.200773684,0.239378571
TMPRSS15,0.097234211,0.825736066,0.435984398,0.66361318,0.875778688,-6.337192503,0.892684211,0.79545
UBE2B,0.065147807,1.683033607,0.436245295,0.663424416,0.875778688,-6.337080893,1.727889474,1.662741667
FBN2,-0.047471554,0.350809016,-0.434060169,0.665006069,0.876044814,-6.338013618,0.318123684,0.365595238
ERBB4,0.026511466,0.321854098,0.432634921,0.666038517,0.876044814,-6.338619472,0.340107895,0.313596429
ELN,-0.057901692,1.245761475,-0.43419411,0.664909076,0.876044814,-6.33795658,1.205894737,1.263796429
COX6B1,-0.060699311,0.770587705,-0.432019513,0.666484516,0.876044814,-6.33888046,0.728794737,0.789494048
JUN,-0.083335464,1.019131148,-0.433711628,0.665258493,0.876044814,-6.338161962,0.961752632,1.045088095
SPTLC1,0.099239035,1.374268852,0.431741634,0.66668594,0.876044814,-6.338998184,1.442597368,1.343358333
VIPR1,0.02269812,0.001427049,0.431590373,0.666795594,0.876044814,-6.339062235,0.017055263,-0.005642857
HSBP1,-0.10645307,2.41790082,-0.432469077,0.666158696,0.876044814,-6.338689842,2.344605263,2.451058333
SNCA,-0.128696867,5.963068852,-0.432861579,0.665874284,0.876044814,-6.338523256,5.874457895,6.003154762
THTPA,-0.110310902,3.882362295,-0.433352108,0.665518908,0.876044814,-6.338314854,3.806410526,3.916721429
AARSD1,0.093246742,3.956563115,0.428770336,0.668841238,0.877355091,-6.340252261,4.020765789,3.927519048
BRD3,-0.114080827,1.25277377,-0.428475653,0.669055144,0.877355091,-6.340376165,1.174226316,1.288307143
DCTN2,0.143316667,2.286872951,0.428374054,0.6691289,0.877355091,-6.340418865,2.38555,2.242233333
HCLS1,-0.086253195,1.310316393,-0.42840584,0.669105825,0.877355091,-6.340405507,1.250928947,1.337182143
VAV3,-0.121918734,3.092309836,-0.428158337,0.66928551,0.877355091,-6.340509491,3.008365789,3.130284524
EGLN1,0.171998371,2.158482787,0.42740595,0.669831854,0.877679812,-6.340825226,2.276907895,2.104909524
IKBKG,0.106591291,3.093680328,0.42608251,0.670793296,0.878547905,-6.341379257,3.167071053,3.060479762
HSPA2,-0.055493233,0.905229508,-0.423672175,0.67254574,0.878784627,-6.342383892,0.867021053,0.922514286
TNFSF13,0.03787995,1.205308197,0.423777347,0.672469237,0.878784627,-6.342340175,1.231389474,1.193509524
EPN1,-0.055068296,0.16592377,-0.424416789,0.672004173,0.878784627,-6.342074141,0.128007895,0.18307619
FRZB,-0.022655138,0.490869672,-0.423804848,0.672449233,0.878784627,-6.342328742,0.475271053,0.49792619
MMP1,-0.09075896,3.857308197,-0.423366532,0.672768088,0.878784627,-6.342510879,3.794818421,3.885577381
RILP,0.087261905,3.990768033,0.424382755,0.672028922,0.878784627,-6.342088311,4.05085,3.963588095
RICTOR,-0.047531078,0.2233,-0.421451454,0.674161919,0.878800708,-6.343304467,0.190573684,0.238104762
MRPL52,0.021525877,0.075413115,0.421295512,0.674275467,0.878800708,-6.343368929,0.090234211,0.068708333
PFDN4,0.082155451,0.894378689,0.42145734,0.674157634,0.878800708,-6.343302033,0.950944737,0.868789286
RGL2,-0.087825877,0.108686066,-0.421336891,0.674245336,0.878800708,-6.343351827,0.048215789,0.136041667
IL13RA2,0.034893484,0.226156557,0.42250533,0.673394747,0.878800708,-6.342868196,0.250181579,0.215288095
ASPSCR1,-0.075651441,2.678035246,-0.42059106,0.6747885,0.879079522,-6.343659837,2.625947368,2.70159881
RNF43,-0.06408703,-0.69340082,-0.418889833,0.676028088,0.880304187,-6.344360366,-0.737526316,-0.673439286
PCARE,0.055316416,-0.620289344,0.418314709,0.67644735,0.880460036,-6.34459655,-0.582202632,-0.637519048
CUZD1,-0.04075708,0.31417541,-0.417264409,0.677213273,0.88106676,-6.345027037,0.286113158,0.326870238
LEFTY2,-0.053308083,0.750156557,-0.415961338,0.678163999,0.881913271,-6.345559628,0.713452632,0.766760714
LAMP1,-0.030503321,0.322454918,-0.411249476,0.68160611,0.885137933,-6.347471595,0.301452632,0.331955952
IGDCC3,0.047455138,-0.097545082,0.402005465,0.688378519,0.885137933,-6.351159499,-0.064871053,-0.11232619
VSIG10L,0.028565602,0.146258197,0.401585589,0.688686738,0.885137933,-6.351325024,0.165926316,0.137360714
ARHGEF10,-0.085907393,2.179946721,-0.409597506,0.682814503,0.885137933,-6.348136785,2.120797368,2.206704762
THBD,-0.029326378,0.658002459,-0.399792901,0.690003286,0.885137933,-6.352029802,0.637810526,0.667136905
ESM1,-0.042109524,0.924293443,-0.403790847,0.687068508,0.885137933,-6.350453735,0.8953,0.937409524
GDF15,0.051471115,2.164545082,0.400021989,0.689834992,0.885137933,-6.351939914,2.199984211,2.148513095
HNF1A,0.065389035,0.09147541,0.402165926,0.688260743,0.885137933,-6.351096197,0.136497368,0.071108333
ANGPTL7,0.037863283,0.544719672,0.402893418,0.687726871,0.885137933,-6.35080888,0.570789474,0.53292619
CABP2,-0.069427005,0.466081148,-0.40696533,0.684741603,0.885137933,-6.349191153,0.418278947,0.487705952
MCTS1,0.044425564,0.432980328,0.411292433,0.681574699,0.885137933,-6.347454262,0.463568421,0.419142857
RNF4,-0.105392794,0.339328689,-0.400287596,0.689639887,0.885137933,-6.351835632,0.266763158,0.372155952
RSPO1,0.041568985,1.594565574,0.407642813,0.684245397,0.885137933,-6.348920423,1.623186842,1.581617857
FCGR3B,-0.046705451,0.414713115,-0.406075777,0.685393344,0.885137933,-6.349545948,0.382555263,0.429260714
ATP1B4,-0.040377318,0.216163934,-0.399543956,0.690186187,0.885137933,-6.352127424,0.188363158,0.228740476
MAGEA3,0.056801441,0.164993443,0.40088218,0.689203208,0.885137933,-6.351601938,0.204102632,0.14730119
PRKAG3,0.031685589,0.113607377,0.404605034,0.686471419,0.885137933,-6.35013085,0.135423684,0.103738095
ASRGL1,-0.130421992,2.764230328,-0.407120327,0.684628067,0.885137933,-6.349129254,2.674431579,2.804853571
CDC27,-0.083581454,2.389242623,-0.407918575,0.684043461,0.885137933,-6.348810096,2.331694737,2.41527619
CDKN2D,-0.081965476,2.731085246,-0.403312355,0.687419505,0.885137933,-6.35064319,2.67465,2.756615476
ENO1,0.087474687,3.143405738,0.409290492,0.683039171,0.885137933,-6.348260115,3.203634211,3.116159524
HDGF,0.10229411,3.670031148,0.399178861,0.690454455,0.885137933,-6.352270483,3.740463158,3.638169048
HNRNPK,-0.143631015,4.308880328,-0.410052361,0.682481701,0.885137933,-6.347953898,4.209986842,4.353617857
ITGAM,-0.059569612,0.573896721,-0.409324942,0.683013959,0.885137933,-6.348246281,0.532881579,0.59245119
ITIH4,-0.028059461,0.251332787,-0.399004938,0.690582267,0.885137933,-6.352338588,0.232013158,0.260072619
PECR,-0.039476003,0.352369672,-0.402224151,0.688218009,0.885137933,-6.35107322,0.325189474,0.364665476
RABEP1,-0.094924248,2.571015574,-0.400341513,0.689600285,0.885137933,-6.351814455,2.505657895,2.600582143
ST13,0.066540977,3.554140164,0.404111508,0.686833326,0.885137933,-6.350326647,3.599955263,3.533414286
STIP1,0.097767293,3.194316393,0.403475826,0.687299584,0.885137933,-6.35057849,3.261631579,3.163864286
STX3,0.05531886,1.039072131,0.40872902,0.683450119,0.885137933,-6.348485423,1.077160526,1.021841667
UGDH,0.080332018,0.465213115,0.406090616,0.68538247,0.885137933,-6.349540036,0.520523684,0.440191667
USO1,-0.084968233,3.10832377,-0.40015548,0.689736932,0.885137933,-6.351887512,3.049821053,3.134789286
ZNF174,-0.067107206,0.713141803,-0.409446174,0.682925241,0.885137933,-6.348197588,0.666936842,0.734044048
BTLA,0.109014098,1.160101639,0.393477934,0.694648538,0.885414881,-6.354487419,1.235160526,1.126146429
KIR3DL2,0.062377882,-0.132743443,0.395155889,0.693413103,0.885414881,-6.353838211,-0.089794737,-0.152172619
TNF.2,-0.042089787,0.54712459,-0.397186405,0.691919189,0.885414881,-6.353048911,0.518144737,0.560234524
MYL1,-0.041886905,-0.405409836,-0.394453793,0.693929938,0.885414881,-6.35411019,-0.43425,-0.392363095
IL13RA1,-0.021380075,0.109854918,-0.395742571,0.692981338,0.885414881,-6.353610571,0.095134211,0.116514286
M6PR,-0.033345238,0.415359016,-0.393363507,0.694732817,0.885414881,-6.354531591,0.3924,0.425745238
ADGRG1,-0.108194424,1.667565574,-0.394105427,0.694186434,0.885414881,-6.354244961,1.593071053,1.701265476
ARID4B,0.11514386,1.500031148,0.395650195,0.693049315,0.885414881,-6.353646436,1.579310526,1.464166667
B4GAT1,0.026234336,0.344047541,0.394634222,0.693797105,0.885414881,-6.354040341,0.362110526,0.33587619
CEP164,-0.100647932,1.322782787,-0.392979017,0.695016036,0.885414881,-6.354679921,1.253484211,1.354132143
LSM1,-0.093327193,0.625997541,-0.397280757,0.6918498,0.885414881,-6.353012136,0.561739474,0.655066667
NPDC1,-0.03561109,1.116940164,-0.397050149,0.692019398,0.885414881,-6.353102002,1.092421053,1.128032143
STXBP3,0.078775188,1.04745082,0.397403091,0.691759838,0.885414881,-6.352964443,1.101689474,1.022914286
UROS,0.075285589,1.279937705,0.396072921,0.692738264,0.885414881,-6.353482243,1.331773684,1.256488095
LETM1,-0.063818672,1.525169672,-0.391277433,0.696269955,0.885862124,-6.355334626,1.481228947,1.545047619
TFAP2A,-0.053727569,0.123453279,-0.391595303,0.696035649,0.885862124,-6.355212537,0.086460526,0.140188095
ZNF830,-0.09458114,1.026831967,-0.391275536,0.696271353,0.885862124,-6.355335354,0.961710526,1.056291667
CLINT1,0.031209211,-0.066654098,0.38906216,0.697903677,0.886404022,-6.356182734,-0.045165789,-0.076375
F11R,-0.054980138,1.80157623,-0.389075815,0.697893603,0.886404022,-6.356177521,1.763721053,1.81870119
GRHPR,-0.07569386,3.077656557,-0.389148563,0.69783993,0.886404022,-6.356149744,3.025539474,3.101233333
MYO9B,0.109880201,1.798336885,0.390102185,0.697136501,0.886404022,-6.355785163,1.873992105,1.764111905
SH3BP1,0.112970551,1.506182787,0.388277606,0.698482611,0.88675611,-6.356481945,1.583965789,1.470995238
NCS1,-0.035932206,0.852677049,-0.387700869,0.698908307,0.886913435,-6.356701515,0.827936842,0.863869048
NDUFA5,0.041277694,0.658945082,0.387068775,0.699374974,0.887122593,-6.356941787,0.687365789,0.646088095
VSNL1,0.037938534,0.298670492,0.386414979,0.699857783,0.887352038,-6.357189896,0.324792105,0.286853571
LBP,-0.055050815,0.918982787,-0.385530962,0.700510799,0.887796998,-6.357524707,0.881078947,0.936129762
DCC,-0.024078822,-0.10587377,-0.3809436,0.703903034,0.887879473,-6.35924983,-0.122452632,-0.09837381
AFP,0.051575376,0.431668033,0.381887649,0.703204445,0.887879473,-6.358896494,0.467178947,0.415603571
ECHS1,0.099833145,2.271772951,0.380940502,0.703905328,0.887879473,-6.359250988,2.340510526,2.240677381
FKBP1B,-0.090689787,1.700086885,-0.384260213,0.701449883,0.887879473,-6.358004647,1.637644737,1.728334524
GALNT5,-0.040063534,0.948642623,-0.382471015,0.702772884,0.887879473,-6.358677718,0.921057895,0.961121429
MYOM2,0.04794693,-0.208907377,0.38013282,0.704503209,0.887879473,-6.35955259,-0.175894737,-0.223841667
NECTIN4,0.034611842,0.588205738,0.38280362,0.702526874,0.887879473,-6.358552834,0.612036842,0.577425
ADAM8,-0.058213095,1.403781148,-0.382612649,0.702668121,0.887879473,-6.358624551,1.3637,1.421913095
APCS,-0.03355708,0.117268033,-0.381223693,0.703695741,0.887879473,-6.359145089,0.094163158,0.127720238
BAIAP2,0.102455263,1.483012295,0.38028359,0.704391588,0.887879473,-6.359496338,1.553555263,1.4511
HHEX,-0.096925689,1.401040984,-0.384666208,0.701149802,0.887879473,-6.357851482,1.334305263,1.431230952
PLIN3,0.062707018,1.826898361,0.383181836,0.702247167,0.887879473,-6.358410692,1.870073684,1.807366667
PRSS53,-0.038632331,-0.099990164,-0.380287481,0.704388708,0.887879473,-6.359494886,-0.126589474,-0.087957143
SPRED2,0.043843484,0.580194262,0.379704647,0.704820236,0.887898274,-6.359712218,0.610381579,0.566538095
APBB1IP,0.109314724,1.09682623,0.379189307,0.705201871,0.887998415,-6.359904104,1.172092105,1.062777381
SETMAR,0.052256579,1.350951639,0.378379237,0.705801922,0.888373382,-6.360205208,1.386931579,1.334675
IDS,-0.011502193,-0.029090984,-0.377231322,0.706652545,0.888993956,-6.360630789,-0.037010526,-0.025508333
OPLAH,0.064956579,2.236257377,0.376489552,0.707202405,0.888993956,-6.360905109,2.280981579,2.216025
SCRIB,0.077188471,1.511332787,0.376627285,0.707100294,0.888993956,-6.360854213,1.564478947,1.487290476
PRDX3,-0.074007393,1.682053279,-0.375618869,0.707848024,0.889425114,-6.361226415,1.631097368,1.705104762
SEPTIN9,-0.05401015,0.643155738,-0.372655856,0.710046712,0.891806533,-6.36231429,0.605968421,0.659978571
ARG2,-0.039703195,0.285815574,-0.370995406,0.711279911,0.892658097,-6.362920169,0.258478947,0.298182143
CLNS1A,-0.060374373,0.92875082,-0.370925058,0.711332175,0.892658097,-6.362945779,0.887181579,0.947555952
EIF5,-0.081286717,1.718807377,-0.369608494,0.712310543,0.89312316,-6.363424168,1.662839474,1.74412619
IRAK4,-0.091467293,4.133195902,-0.369768362,0.712191716,0.89312316,-6.363366169,4.070218421,4.161685714
ANKRA2,-0.046085025,0.04892541,-0.368634546,0.713034615,0.893649779,-6.363776972,0.017194737,0.063279762
ROBO2,-0.031522118,0.683509016,-0.367410991,0.713944625,0.894408888,-6.364218877,0.661805263,0.693327381
RBPMS,-0.058688596,0.494903279,-0.366667345,0.714497907,0.894720643,-6.364486739,0.454494737,0.513183333
SPRR1B,0.069466792,-0.006603279,0.366023727,0.714976891,0.894939132,-6.364718135,0.041226316,-0.028240476
CEP20,0.106284962,2.089962295,0.364712829,0.715952817,0.895398012,-6.365188177,2.163142105,2.056857143
FKBPL,-0.079095677,2.249217213,-0.364730973,0.715939307,0.895398012,-6.365181683,2.194757895,2.273853571
RWDD1,0.078221053,3.222863934,0.363749465,0.716670314,0.895914102,-6.365532534,3.276721053,3.1985
CNTN3,0.030204449,0.401637705,0.36293084,0.717280211,0.896295298,-6.365824439,0.422434211,0.392229762
GUK1,0.048360338,0.44557377,0.362302084,0.717748775,0.896324511,-6.366048195,0.478871053,0.430510714
PRAME,0.028842481,0.206862295,0.361492635,0.718352153,0.896324511,-6.366335684,0.226721053,0.197878571
HK2,-0.104420739,0.658140984,-0.361262821,0.718523494,0.896324511,-6.36641719,0.586244737,0.690665476
PALM,0.034622243,0.521932787,0.361755367,0.718156289,0.896324511,-6.366242441,0.545771053,0.51114881
ALCAM,0.020146491,0.590691803,0.358804995,0.720356845,0.896363281,-6.367285643,0.604563158,0.584416667
TSC1,-0.053161278,0.783934426,-0.358359268,0.720689498,0.896363281,-6.367442503,0.747331579,0.800492857
DENR,-0.074666228,2.574601639,-0.360266383,0.719266564,0.896363281,-6.366769986,2.523192105,2.597858333
EDF1,-0.113492231,2.28882377,-0.35876833,0.720384207,0.896363281,-6.367298554,2.210681579,2.32417381
ENTPD5,-0.018645301,0.07762459,-0.359049727,0.72017422,0.896363281,-6.367199434,0.064786842,0.083432143
RILPL2,-0.081560464,3.196409016,-0.358545034,0.720550851,0.896363281,-6.367377152,3.140252632,3.221813095
TRIM25,0.107984586,4.247463115,0.360150706,0.719352845,0.896363281,-6.36681088,4.321813158,4.213828571
GGACT,-0.070635213,2.376639344,-0.357036529,0.721676994,0.897211796,-6.367906857,2.328005263,2.398640476
AMFR,-0.070540727,1.366566393,-0.355804493,0.722597198,0.897975968,-6.368337827,1.317997368,1.388538095
MYL6B,0.075174875,-1.810836066,0.350260766,0.726742801,0.898440186,-6.370258647,-1.759076316,-1.83425119
PSAP,-0.036405764,0.916755738,-0.349827466,0.727067167,0.898440186,-6.370407511,0.891689474,0.928095238
GBP4,-0.042031266,0.47292377,-0.353094205,0.724622932,0.898440186,-6.369280662,0.443984211,0.486015476
CDH1,-0.026218922,0.586328689,-0.350232017,0.726764321,0.898440186,-6.370268529,0.568276316,0.594495238
NEO1,-0.016672682,0.114416393,-0.350480887,0.726578039,0.898440186,-6.370182952,0.102936842,0.119609524
CHL1,-0.029119674,0.365118033,-0.350994116,0.726193933,0.898440186,-6.370006279,0.345068421,0.374188095
DOCK9,-0.071885088,0.08342623,-0.350072676,0.726883598,0.898440186,-6.370323289,0.033931579,0.105816667
PTS,0.076326817,2.339528689,0.353699943,0.724170019,0.898440186,-6.369070567,2.392081579,2.315754762
AP3S2,-0.078450689,1.289770492,-0.352973581,0.724713135,0.898440186,-6.369322457,1.235755263,1.314205952
ESYT2,-0.086138972,2.98192459,-0.351796724,0.725593393,0.898440186,-6.369729474,2.922615789,3.008754762
GOLGA3,0.081455451,2.767810656,0.353561324,0.724273657,0.898440186,-6.369118678,2.823894737,2.742439286
GYS1,-0.114163471,2.26397541,-0.351065423,0.726140572,0.898440186,-6.369981712,2.185371053,2.299534524
PSMG3,0.06230614,3.908490164,0.349582599,0.727250494,0.898440186,-6.370491555,3.951389474,3.889083333
SCRIB.2,0.067367794,1.511052459,0.350885566,0.726275167,0.898440186,-6.370043668,1.557436842,1.490069048
PEAR1,-0.020347932,0.512394262,-0.348843879,0.727803657,0.898745776,-6.370744747,0.498384211,0.518732143
ADAMTS16,0.03370614,0.966131967,0.345924472,0.729991147,0.900134103,-6.371740128,0.989339474,0.955633333
CACYBP,-0.092441541,2.99877459,-0.346197261,0.729786654,0.900134103,-6.371647473,2.935126316,3.027567857
DDAH1,0.067329449,1.68937623,0.345708567,0.730153012,0.900134103,-6.371813409,1.735734211,1.668404762
SPART,0.094036278,2.742122131,0.346900708,0.729259412,0.900134103,-6.371408206,2.806868421,2.712832143
ADAMTSL5,-0.042162093,0.522040164,-0.342930097,0.732237122,0.901568874,-6.372752395,0.493010526,0.535172619
CXCL17,-0.052212093,1.926909836,-0.343294303,0.73196382,0.901568874,-6.372629742,1.890960526,1.943172619
PSTPIP2,-0.074442857,3.508405738,-0.343048934,0.732147942,0.901568874,-6.372712389,3.45715,3.531592857
GGA1,-0.056537343,-0.168264754,-0.341988175,0.732944106,0.901683854,-6.373069002,-0.207192105,-0.150654762
ATG16L1,-0.06642099,2.98902459,-0.342190737,0.732792048,0.901683854,-6.373000988,2.943292105,3.009713095
ATP1B1,-0.027529574,0.307094262,-0.341101617,0.733609745,0.901747821,-6.373366205,0.288139474,0.315669048
ALPP,0.061053947,-0.127458197,0.341332407,0.733436445,0.901747821,-6.373288911,-0.085421053,-0.146475
DEFB104A_DEFB104B,-0.053204825,0.215219672,-0.338745792,0.735379511,0.90308019,-6.374152214,0.178586842,0.231791667
SCARA5,0.034700877,0.684791803,0.33843179,0.735615507,0.90308019,-6.374256569,0.708684211,0.673983333
NID1,0.032407393,1.077839344,0.338496604,0.735566792,0.90308019,-6.374235036,1.100152632,1.067745238
GP1BA,-0.028977005,0.603880328,-0.33713843,0.736587827,0.903861161,-6.374685382,0.583928947,0.612905952
ATP5PO,-0.036444799,0.034385246,-0.3365301,0.737045305,0.903861161,-6.374886507,0.009292105,0.045736905
UROD,0.071983647,3.468603279,0.336358621,0.737174278,0.903861161,-6.374943135,3.518165789,3.446182143
BCL7B,-0.037387782,0.400858197,-0.33478806,0.738355878,0.9045552,-6.375460451,0.375115789,0.412503571
PCNA,-0.068834962,-0.143097541,-0.33482451,0.738328447,0.9045552,-6.375448472,-0.190492105,-0.121657143
ALDH5A1,0.050696053,0.899815574,0.333828502,0.739078102,0.904685773,-6.375775324,0.934721053,0.884025
NCLN,0.05313891,0.499983607,0.334181225,0.738812593,0.904685773,-6.375659685,0.536571053,0.483432143
FOXO3,0.097864348,3.052381148,0.333282078,0.73948948,0.904812482,-6.375954226,3.119763158,3.02189881
EPHA2,-0.029090163,0.708695082,-0.332224029,0.740286251,0.905410442,-6.376299806,0.688665789,0.717755952
APOE,0.042785464,0.402988525,0.329605383,0.742259453,0.907316505,-6.37715039,0.432447368,0.389661905
CDH2,-0.027571429,0.985033607,-0.328927085,0.742770844,0.907316505,-6.377369618,0.96605,0.993621429
NFE2,0.084265852,2.821809836,0.329292558,0.742495288,0.907316505,-6.377251552,2.879828947,2.795563095
ITGB1,-0.016499248,0.369018033,-0.326716148,0.74443854,0.907467801,-6.378081071,0.357657895,0.374157143
IL17F,-0.060548872,-0.18832377,-0.32695974,0.74425474,0.907467801,-6.378002921,-0.230013158,-0.169464286
CA14,-0.031141228,0.181983607,-0.327143371,0.744116194,0.907467801,-6.37794397,0.160542105,0.191683333
DTNB,0.043983145,1.208227049,0.326953833,0.744259197,0.907467801,-6.378004817,1.238510526,1.194527381
CRELD2,-0.036071178,0.873588525,-0.32796277,0.743498072,0.907467801,-6.377680512,0.848752632,0.88482381
CHRM1,0.037209398,-0.620495902,0.326070422,0.744925837,0.907490479,-6.378287954,-0.594876316,-0.632085714
PITHD1,-0.057657644,-0.539156557,-0.325873195,0.745074694,0.907490479,-6.378351062,-0.578855263,-0.521197619
ACTN4,0.050700376,0.756270492,0.324379706,0.746202222,0.908487295,-6.378827705,0.791178947,0.740478571
DDX39A,0.051314098,0.697279508,0.323829284,0.746617909,0.908616992,-6.379002819,0.732610526,0.681296429
OGT,0.040282581,0.101956557,0.322200896,0.747848129,0.909686218,-6.379519145,0.129692105,0.089409524
TIMM8A,-0.065073622,1.350894262,-0.321847042,0.748115546,0.909686218,-6.379631001,1.306089474,1.371163095
SCRIB.3,0.06592619,1.499558197,0.320841862,0.748875354,0.910233526,-6.379948076,1.54495,1.47902381
TPRKB,0.045011591,0.340442623,0.320158879,0.749391757,0.910484652,-6.380162952,0.371434211,0.326422619
KIR3DL1,0.157113972,-0.567842623,0.319561682,0.749843389,0.91065691,-6.380350464,-0.459665789,-0.616779762
GAS6,-0.021540664,0.829591803,-0.318587144,0.750580575,0.911175675,-6.380655705,0.814760526,0.83630119
FKBP7,-0.053277757,0.120604098,-0.317741655,0.75122033,0.911569155,-6.380919772,0.083921053,0.13719881
RTKN2,0.052224123,0.111358197,0.317339049,0.751525029,0.911569155,-6.38104527,0.147315789,0.095091667
CSF3R,0.023438847,0.573869672,0.315385333,0.753004194,0.912361418,-6.381652013,0.590007895,0.566569048
GCHFR,0.057731955,2.160410656,0.315246297,0.753109493,0.912361418,-6.381695049,2.200160526,2.142428571
XIAP,-0.07114906,1.787485246,-0.316033454,0.752513397,0.912361418,-6.381451148,1.738497368,1.809646429
SOX2,0.015258772,0.082336066,0.312963471,0.754839067,0.913327303,-6.38239895,0.092842105,0.077583333
ADAM15,-0.022548058,0.435032787,-0.31352769,0.754411473,0.913327303,-6.38222545,0.419507895,0.442055952
ARSA,-0.040538534,0.035469672,-0.313349906,0.754546199,0.913327303,-6.382280153,0.007557895,0.048096429
KITLG,0.026521742,0.381954918,0.311722101,0.75578011,0.913532854,-6.382779578,0.400215789,0.373694048
MORF4L1,-0.074543922,1.230601639,-0.310689586,0.756563105,0.913532854,-6.383095016,1.179276316,1.253820238
MPI,-0.071275313,1.917259016,-0.312289949,0.755349597,0.913532854,-6.382605652,1.868184211,1.939459524
NPM1,0.106414411,2.651707377,0.311133856,0.756226167,0.913532854,-6.382959418,2.724976316,2.618561905
PSME1,-0.043544737,2.012886885,-0.310945064,0.756369343,0.913532854,-6.383017064,1.982905263,2.02645
SPINT3,-0.160822932,-2.628235246,-0.307723666,0.758813681,0.913677194,-6.383995308,-2.738965789,-2.578142857
SIRT5,-0.0439901,-0.341482787,-0.308019844,0.758588844,0.913677194,-6.383905792,-0.371771053,-0.327780952
TPK1,0.029437657,1.038589344,0.308921931,0.757904173,0.913677194,-6.383632618,1.058857895,1.029420238
ADA2,-0.034822055,0.915894262,-0.308842942,0.757964116,0.913677194,-6.38365657,0.891918421,0.926740476
GLYR1,0.093786153,2.160918033,0.308689207,0.758080789,0.913677194,-6.383703169,2.225492105,2.131705952
GPKOW,0.070611404,1.100327049,0.307664226,0.758858806,0.913677194,-6.384013263,1.148944737,1.078333333
LSP1,-0.051669737,1.731981148,-0.30901269,0.757835298,0.913677194,-6.38360509,1.696405263,1.748075
GUCY2C,-0.052527068,-1.299868033,-0.306886372,0.759449405,0.914013841,-6.384247904,-1.336034211,-1.283507143
C1RL,-0.016359336,0.238953279,-0.306193285,0.759975763,0.91427293,-6.384456476,0.227689474,0.24404881
NT5E,0.05026203,1.089169672,0.304920317,0.760942799,0.914687479,-6.384838326,1.123776316,1.073514286
KRT14,-0.029201817,0.15477459,-0.305306657,0.760649268,0.914687479,-6.384722604,0.134668421,0.163870238
TARS1,-0.03672688,1.431642623,-0.304188965,0.761498556,0.914981299,-6.38505699,1.406355263,1.443082143
C1QBP,-0.029113471,0.504266393,-0.303457663,0.762054401,0.915038643,-6.385275115,0.484221053,0.513334524
MICB_MICA,0.111539474,0.641391803,0.303254839,0.762208584,0.915038643,-6.385335518,0.718189474,0.60665
RBP1,0.038244048,0.586568033,0.302897419,0.762480312,0.915038643,-6.385441864,0.6129,0.574655952
INSL4,0.044116479,-0.107064754,0.300794161,0.764079909,0.915463046,-6.386065123,-0.076689474,-0.120805952
KRT8,-0.098581203,1.248772951,-0.30121081,0.763762953,0.915463046,-6.385942002,1.180897368,1.279478571
JMJD1C,0.05254198,-1.345810656,0.301315295,0.763683474,0.915463046,-6.385911099,-1.309634211,-1.36217619
TARBP2,-0.073534211,2.464445902,-0.301112177,0.763837982,0.915463046,-6.385971164,2.413815789,2.48735
EIF4G1,0.065494737,3.91085,0.298709631,0.765666269,0.91698988,-6.386678555,3.955944737,3.89045
PNMA2,0.028980013,0.22719918,0.298231532,0.766030251,0.917052101,-6.386818648,0.247152632,0.218172619
ERP44,-0.020726441,0.620468033,-0.297161872,0.766844782,0.917653427,-6.38713127,0.606197368,0.62692381
DGKZ,0.055308396,0.977531967,0.296045783,0.767694948,0.918296887,-6.387456267,1.015613158,0.960304762
HS6ST1,0.02445188,0.771559016,0.294684714,0.768732106,0.918789613,-6.387850947,0.788394737,0.763942857
PTPRR,-0.028674561,0.163385246,-0.295080459,0.768430498,0.918789613,-6.387736377,0.143642105,0.172316667
DEFB118,-0.037893546,0.244295902,-0.292783418,0.770181628,0.919111313,-6.38839924,0.218205263,0.25609881
PPP1R12B,0.122649812,1.545713115,0.292677718,0.770262236,0.919111313,-6.388429618,1.630160526,1.507510714
SAG,-0.032884211,-0.116042623,-0.291916894,0.770842523,0.919111313,-6.388647951,-0.138684211,-0.1058
